"dataset","matrix_name","dataset_id","gene_name","gene_id","gene_start","gene_end","gene_file","alignment_file","partition_file","gene_directory"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0012","Nosenko2013.nonribosomal_9187_smatrix.gene_0012",2833,2973,"Nosenko2013.nonribosomal_9187_smatrix.gene_0012.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0013","Nosenko2013.nonribosomal_9187_smatrix.gene_0013",2974,3076,"Nosenko2013.nonribosomal_9187_smatrix.gene_0013.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0014","Nosenko2013.nonribosomal_9187_smatrix.gene_0014",3077,3349,"Nosenko2013.nonribosomal_9187_smatrix.gene_0014.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0015","Nosenko2013.nonribosomal_9187_smatrix.gene_0015",3350,3678,"Nosenko2013.nonribosomal_9187_smatrix.gene_0015.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0016","Nosenko2013.nonribosomal_9187_smatrix.gene_0016",3679,4049,"Nosenko2013.nonribosomal_9187_smatrix.gene_0016.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0017","Nosenko2013.nonribosomal_9187_smatrix.gene_0017",4050,4327,"Nosenko2013.nonribosomal_9187_smatrix.gene_0017.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0018","Nosenko2013.nonribosomal_9187_smatrix.gene_0018",4328,4536,"Nosenko2013.nonribosomal_9187_smatrix.gene_0018.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0019","Nosenko2013.nonribosomal_9187_smatrix.gene_0019",4537,4695,"Nosenko2013.nonribosomal_9187_smatrix.gene_0019.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0020","Nosenko2013.nonribosomal_9187_smatrix.gene_0020",4696,5000,"Nosenko2013.nonribosomal_9187_smatrix.gene_0020.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0021","Nosenko2013.nonribosomal_9187_smatrix.gene_0021",5001,5371,"Nosenko2013.nonribosomal_9187_smatrix.gene_0021.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0022","Nosenko2013.nonribosomal_9187_smatrix.gene_0022",5372,5788,"Nosenko2013.nonribosomal_9187_smatrix.gene_0022.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0023","Nosenko2013.nonribosomal_9187_smatrix.gene_0023",5789,6229,"Nosenko2013.nonribosomal_9187_smatrix.gene_0023.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0024","Nosenko2013.nonribosomal_9187_smatrix.gene_0024",6230,6538,"Nosenko2013.nonribosomal_9187_smatrix.gene_0024.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0025","Nosenko2013.nonribosomal_9187_smatrix.gene_0025",6539,6797,"Nosenko2013.nonribosomal_9187_smatrix.gene_0025.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0026","Nosenko2013.nonribosomal_9187_smatrix.gene_0026",6798,7043,"Nosenko2013.nonribosomal_9187_smatrix.gene_0026.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0027","Nosenko2013.nonribosomal_9187_smatrix.gene_0027",7044,7364,"Nosenko2013.nonribosomal_9187_smatrix.gene_0027.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0028","Nosenko2013.nonribosomal_9187_smatrix.gene_0028",7365,7567,"Nosenko2013.nonribosomal_9187_smatrix.gene_0028.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0029","Nosenko2013.nonribosomal_9187_smatrix.gene_0029",7568,7703,"Nosenko2013.nonribosomal_9187_smatrix.gene_0029.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0030","Nosenko2013.nonribosomal_9187_smatrix.gene_0030",7704,7825,"Nosenko2013.nonribosomal_9187_smatrix.gene_0030.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0031","Nosenko2013.nonribosomal_9187_smatrix.gene_0031",7826,8240,"Nosenko2013.nonribosomal_9187_smatrix.gene_0031.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0032","Nosenko2013.nonribosomal_9187_smatrix.gene_0032",8241,8484,"Nosenko2013.nonribosomal_9187_smatrix.gene_0032.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0033","Nosenko2013.nonribosomal_9187_smatrix.gene_0033",8485,8766,"Nosenko2013.nonribosomal_9187_smatrix.gene_0033.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0034","Nosenko2013.nonribosomal_9187_smatrix.gene_0034",8767,9018,"Nosenko2013.nonribosomal_9187_smatrix.gene_0034.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","nonribosomal_9187_smatrix","Nosenko2013.nonribosomal_9187_smatrix","gene_0035","Nosenko2013.nonribosomal_9187_smatrix.gene_0035",9019,9187,"Nosenko2013.nonribosomal_9187_smatrix.gene_0035.fa","Nosenko2013.nonribosomal_9187_smatrix.aa.alignment.phy","Nosenko2013_nonribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.nonribosomal_9187_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0001","Nosenko2013.ribosomal_14615_smatrix.gene_0001",1,421,"Nosenko2013.ribosomal_14615_smatrix.gene_0001.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0002","Nosenko2013.ribosomal_14615_smatrix.gene_0002",422,774,"Nosenko2013.ribosomal_14615_smatrix.gene_0002.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0003","Nosenko2013.ribosomal_14615_smatrix.gene_0003",775,1573,"Nosenko2013.ribosomal_14615_smatrix.gene_0003.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0004","Nosenko2013.ribosomal_14615_smatrix.gene_0004",1574,1853,"Nosenko2013.ribosomal_14615_smatrix.gene_0004.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0005","Nosenko2013.ribosomal_14615_smatrix.gene_0005",1854,1962,"Nosenko2013.ribosomal_14615_smatrix.gene_0005.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0006","Nosenko2013.ribosomal_14615_smatrix.gene_0006",1963,2228,"Nosenko2013.ribosomal_14615_smatrix.gene_0006.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0007","Nosenko2013.ribosomal_14615_smatrix.gene_0007",2229,2341,"Nosenko2013.ribosomal_14615_smatrix.gene_0007.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0008","Nosenko2013.ribosomal_14615_smatrix.gene_0008",2342,2497,"Nosenko2013.ribosomal_14615_smatrix.gene_0008.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0009","Nosenko2013.ribosomal_14615_smatrix.gene_0009",2498,2652,"Nosenko2013.ribosomal_14615_smatrix.gene_0009.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0010","Nosenko2013.ribosomal_14615_smatrix.gene_0010",2653,2965,"Nosenko2013.ribosomal_14615_smatrix.gene_0010.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0011","Nosenko2013.ribosomal_14615_smatrix.gene_0011",2966,3339,"Nosenko2013.ribosomal_14615_smatrix.gene_0011.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0012","Nosenko2013.ribosomal_14615_smatrix.gene_0012",3340,3460,"Nosenko2013.ribosomal_14615_smatrix.gene_0012.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0013","Nosenko2013.ribosomal_14615_smatrix.gene_0013",3461,3862,"Nosenko2013.ribosomal_14615_smatrix.gene_0013.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0014","Nosenko2013.ribosomal_14615_smatrix.gene_0014",3863,4073,"Nosenko2013.ribosomal_14615_smatrix.gene_0014.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0015","Nosenko2013.ribosomal_14615_smatrix.gene_0015",4074,4281,"Nosenko2013.ribosomal_14615_smatrix.gene_0015.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0016","Nosenko2013.ribosomal_14615_smatrix.gene_0016",4282,4445,"Nosenko2013.ribosomal_14615_smatrix.gene_0016.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0017","Nosenko2013.ribosomal_14615_smatrix.gene_0017",4446,4607,"Nosenko2013.ribosomal_14615_smatrix.gene_0017.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0018","Nosenko2013.ribosomal_14615_smatrix.gene_0018",4608,4763,"Nosenko2013.ribosomal_14615_smatrix.gene_0018.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0019","Nosenko2013.ribosomal_14615_smatrix.gene_0019",4764,4928,"Nosenko2013.ribosomal_14615_smatrix.gene_0019.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0020","Nosenko2013.ribosomal_14615_smatrix.gene_0020",4929,5032,"Nosenko2013.ribosomal_14615_smatrix.gene_0020.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0021","Nosenko2013.ribosomal_14615_smatrix.gene_0021",5033,5231,"Nosenko2013.ribosomal_14615_smatrix.gene_0021.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0022","Nosenko2013.ribosomal_14615_smatrix.gene_0022",5232,5385,"Nosenko2013.ribosomal_14615_smatrix.gene_0022.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0023","Nosenko2013.ribosomal_14615_smatrix.gene_0023",5386,5540,"Nosenko2013.ribosomal_14615_smatrix.gene_0023.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0024","Nosenko2013.ribosomal_14615_smatrix.gene_0024",5541,5700,"Nosenko2013.ribosomal_14615_smatrix.gene_0024.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0025","Nosenko2013.ribosomal_14615_smatrix.gene_0025",5701,5876,"Nosenko2013.ribosomal_14615_smatrix.gene_0025.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0026","Nosenko2013.ribosomal_14615_smatrix.gene_0026",5877,6023,"Nosenko2013.ribosomal_14615_smatrix.gene_0026.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0027","Nosenko2013.ribosomal_14615_smatrix.gene_0027",6024,6102,"Nosenko2013.ribosomal_14615_smatrix.gene_0027.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0028","Nosenko2013.ribosomal_14615_smatrix.gene_0028",6103,6230,"Nosenko2013.ribosomal_14615_smatrix.gene_0028.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0029","Nosenko2013.ribosomal_14615_smatrix.gene_0029",6231,6338,"Nosenko2013.ribosomal_14615_smatrix.gene_0029.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0030","Nosenko2013.ribosomal_14615_smatrix.gene_0030",6339,6454,"Nosenko2013.ribosomal_14615_smatrix.gene_0030.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0031","Nosenko2013.ribosomal_14615_smatrix.gene_0031",6455,6579,"Nosenko2013.ribosomal_14615_smatrix.gene_0031.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
